item_hash,call_id,descrição_original,descrição_retornada_pelo_llm,descrição_expandida,descricao_machine_learning,categoria,racional,ground_truth_categoria,modelo,temperatura_usada,prompt_version_key,target_run_id,batch_size
46054c446436685889474741aaba9cecee31ae7688e87f57bc04e81b52f9585f,bff0a2cc-3c12-40e0-9823-983b59ba8ebb,ARROZ PARB TIO JOAO T1 5KG,ARROZ PARB TIO JOAO T1 5KG,Arroz Parboilado Tio João Tipo 1 5 Quilos,arroz parboilado tio joao tipo 1 5 quilos,arroz,"O produto é um arroz parboilado do Tio João, Tipo 1, com 5 kg. A categoria 'arroz' se aplica.",arroz,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
b2b79c2711c4c9d9ced4fc0c079ce8ca6ac71362bd179a47b2bce9d65b67955c,7330c2d6-1454-4907-85f7-f24f9928ea0d,ARROZ AGULH PRATO FINO 1KG TP1,ARROZ AGULH PRATO FINO 1KG TP1,Arroz Agulha Prato Fino Pacote 1 Quilograma,arroz agulha prato fino pacote 1 quilograma,arroz,"O produto é arroz. 'AGULH PRATO' foi expandido para 'Agulha Prato', e 'TP1' foi considerado como um número de identificação do fabricante, não afetando a categoria.",arroz,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
f44bc084a90148572d9fa279e1293b46c87ba10e1c980da01b7cf8e6d684422f,7330c2d6-1454-4907-85f7-f24f9928ea0d,ACHOC PO NESCAU 730G SC ACT GO C/2 GTS 1 LATA,ACHOC PO NESCAU 730G SC ACT GO C/2 GTS 1 LATA,Chá Instantâneo Nescau Chocolate Com Gusto Saboroso Grande Tamanho Caixa 730 Gramas com Duas Latas,cha instantaneo nescau chocolate com gusto saboroso grande tamanho caixa 730 gramas com duas latas,bebida em pó,"O produto é chá de Nescau. 'ACHOC PO' foi expandido para 'Chá Instantâneo' e 'NESCAU' foi mantido, a categoria 'bebida em pó' é mais adequada do que 'chocolate'.",achocolatado,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
3551a1dd33aff4d4d9368a22ef0b914e1cb10c2cf1a66ee8a453a4134088c592,7330c2d6-1454-4907-85f7-f24f9928ea0d,"LAV ROUP PO BRILHANTE LIMP TOTAL SACHET 5,6kg","LAV ROUP PO BRILHANTE LIMP TOTAL SACHET 5,6kg",Sabão em Pó Brilhante Limpeza Total Sachê 5.6 Quilogramas,sabao em po brilhante limpeza total sache 5.6 quilogramas,lava roupas,"O produto é sabão em pó. 'LAV ROUP' foi expandido para 'Sabão em Pó', e 'SACHET' foi corrigido para 'Sachê'. A categoria 'lava roupas' é a mais adequada.",lava roupas,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
f44aebf148c621fb3e104f04e778ca171c930d837d6b83547bb232d3a2cd32ec,7330c2d6-1454-4907-85f7-f24f9928ea0d,REFRES EM PO MID LARANJA DOCE 20G,REFRES EM PO MID LARANJA DOCE 20G,Refresco em Pó Mid Laranja Doce Sachê 20 Gramas,refresco em po mid laranja doce sache 20 gramas,refrigerante em pó,"O produto é refresco. 'REFRES EM PO' foi expandido para 'Refresco em Pó', e 'MID LARANJA DOCE' foi mantido como 'Mid Laranja Doce'. A categoria 'refrigerante em pó' é a mais adequada.",refrigerante,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
b27fef4c992e0e80e11f78ecf2f64c274b3ea039203721e6d60db5ef6a1ed174,7330c2d6-1454-4907-85f7-f24f9928ea0d,CHOC TAB LACTA PC 80G AO LEITE,CHOC TAB LACTA PC 80G AO LEITE,Chuva de Leite Lacta Pedaços 80 Gramas,chuva de leite lacta pedacos 80 gramas,chocolate em pó,"O produto é chocolate em pó. 'CHOC TAB' foi expandido para 'Chuva de Leite', e 'LACTA PC' foi corrigido para 'Lacta Pedaços'. A categoria 'chocolate em pó' é a mais adequada.",chocolate,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
5bade46d09d4ff6d1cb9c4445eddc8e9c0f57e3a2cf754b0644e56e97d63c489,7330c2d6-1454-4907-85f7-f24f9928ea0d,SACO LIXO DOVER-ROLL 50L 30UN-RL PTO SUPER FORTE,SACO LIXO DOVER-ROLL 50L 30UN-RL PTO SUPER FORTE,Sacol Roll 50 Litros 30 Unidades Pacote Super Forte,sacol roll 50 litros 30 unidades pacote super forte,saco de lixo,"O produto é um saco de lixo. 'SACO LIXO' foi expandido para 'Sacol Roll', e 'DOVER-ROLL' foi mantido como nome do fabricante. A categoria 'saco de lixo' é a mais adequada.",saco de lixo,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
697f2e135e74a1940dd3a838c4a4f9b72a86b5889ec48b6d1d71c0dd082db6ce,7330c2d6-1454-4907-85f7-f24f9928ea0d,AGUA TONICA SCHWEPPES PET 1.5L,AGUA TONICA SCHWEPPES PET 1.5L,"Água Tonica Schweppes Lata PET 1,5 Litros","agua tonica schweppes lata pet 1,5 litros",bebida,"O produto é água tônica. 'AGUA TONICA' foi expandido para 'Água Tonica', e 'PET 1.5L' foi mantido como nome do recipiente. A categoria 'bebida' é a mais adequada.",agua tonica,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
6ea01a0b509552e8c0c68ef6c688fef86f1dcb64f0f7aacbc9b2d4aef44a8977,7330c2d6-1454-4907-85f7-f24f9928ea0d,AGUA SANITARIA CLORO ATIVO YPE 1L,AGUA SANITARIA CLORO ATIVO YPE 1L,Água Sanitária Cloro Ativo Ype 1 Litro,agua sanitaria cloro ativo ype 1 litro,limpeza e higiene,"O produto é água sanitária. 'AGUA SANITARIA' foi mantido, 'CLORO ATIVO YPE' foi mantido como marca e '1L' foi expandido para '1 Litro'. A categoria 'limpeza e higiene' é a mais adequada.",agua sanitaria,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
87f3b3df52ee7a14cbd7af054055372ff73d61f78f41f8a04dc0ea9b5ac7ea9b,7330c2d6-1454-4907-85f7-f24f9928ea0d,BISC.WAFER BONO 110G RECH.CHOC. PCT,BISC.WAFER BONO 110G RECH.CHOC. PCT,Biscoito Wafers Bonô 110 Gramas Recheado com Chocolate Pacote,biscoito wafers bono 110 gramas recheado com chocolate pacote,biscoito,"O produto é um biscoito Wafers. 'BISC.WAFER BONO' foi expandido para 'Biscoito Wafers Bonô', e 'RECH.CHOC. PCT' foi expandido como 'Recheado com Chocolate Pacote'. A categoria 'biscoito' é a mais adequada.",biscoito,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
82215b04ecfa04a4de4baa29654b3b4dbb8d98bc9bcee00f7283cbfd91a524df,7330c2d6-1454-4907-85f7-f24f9928ea0d,BISC.COOKIES NESTLE 60G NEGRESCO CHOC.GOTAS BAUN,BISC.COOKIES NESTLE 60G NEGRESCO CHOC.GOTAS BAUN,Biscoitos Cookies Negresco Chocolate Gotas Baunilha 60 Gramas Pacote,biscoitos cookies negresco chocolate gotas baunilha 60 gramas pacote,biscoito,"O produto é um biscoito Cookies. 'BISC.COOKIES NESTLE' foi expandido para 'Biscoitos Cookies Nestle', e 'NEGRESCO CHOC.GOTAS BAUN' foi mantido, a categoria 'biscoito' é a mais adequada.",biscoito,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
1371a6f5aacdb31b9b6c55028ff7d482a1d0b836c4902967d1eba5f2b9658486,5a4d08bd-9a79-4697-9870-8ff7ca3e7c71,"LAVA ROUPA TIXAN YPE 4KG PG3,6KG PO CONC PRIMAVERA","LAVA ROUPA TIXAN YPE 4KG PG3,6KG PO CONC PRIMAVERA","Lava Roupas Líquido Tixan Ype 4 Quilogramas Pacote 3,6 Quilogramas Concentrado Primavera","lava roupas liquido tixan ype 4 quilogramas pacote 3,6 quilogramas concentrado primavera",lava roupas,"O produto é um lava-roupa líquido. 'PG' foi expandido para 'Pacote', 'PO CONC' para 'Concentrado'. A categoria 'lava roupas' é a mais adequada.",lava roupas,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
b513c7c2f9b1bb1444f68e2cca7ef8ac8b95e1e737da7cec3724443e88c70b35,5a4d08bd-9a79-4697-9870-8ff7ca3e7c71,LAVA ROUPAS LIQ.OMO 3L M.ACAO LAV.PERFEITA,LAVA ROUPAS LIQ.OMO 3L M.ACAO LAV.PERFEITA,Lava Roupas Líquido Omo 3 Litros Máquina Lavadora Lavagem Perfeita,lava roupas liquido omo 3 litros maquina lavadora lavagem perfeita,lava roupas,"O produto é um lava-roupa líquido. 'LIQ.' foi expandido para 'Líquido', 'M.ACAO' para ' Máquina Lavadora'. A categoria 'lava roupas' é a mais adequada.",lava roupas,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
072becc08788be8963c09f77e4dbd5911cd664f19ee1885785f227b4504f917c,5a4d08bd-9a79-4697-9870-8ff7ca3e7c71,ALCOOL COPERALCOOL 46 INPM 1L,ALCOOL COPERALCOOL 46 INPM 1L,Álcool Coperalcool 46% Inpaçãotável 1 Litro,alcool coperalcool 46% inpacaotavel 1 litro,alcool,O produto é álcool. 'INPM' foi expandido para 'Inpaçãotável'. A categoria 'alcool' é a mais adequada.,alcool,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
dfc73e87a3a28add0426a63ef0b598378eb815449f30c7f89d581cace23e1c04,5a4d08bd-9a79-4697-9870-8ff7ca3e7c71,SUCO DEL VALLE NECTAR 200ML  LARANJA,SUCO DEL VALLE NECTAR 200ML LARANJA,Suco Del Valle Nectar 200 Mls Laranja,suco del valle nectar 200 mls laranja,suco,"O produto é suco. A descrição foi simplificada, mantendo o nome da marca e o tipo de fruta. 'ML' foi expandido para 'Mls'. A categoria 'suco' é a mais adequada.",suco pronto,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
94f49b7e73b6cf303cc43dcbb445fc9b5c037006613f1fce64de1c9827934426,5a4d08bd-9a79-4697-9870-8ff7ca3e7c71,SUCO MISTO 100  TIAL 1L-TP INTEG GOIABA/MACA,SUCO MISTO 100 TIAL 1L-TP INTEG GOIABA/MACA,Suco Misto 100% TiAL 1 Litro Tetra Pak Integ Goiaba/Maca,suco misto 100% tial 1 litro tetra pak integ goiaba/maca,suco,"O produto é um suco misto. 'TIAL' foi expandido para 'TiAL', 'TP' para 'Tetra Pak', e 'INTEG' para 'Integ'. A categoria 'suco' é a mais adequada.",suco pronto,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
fabd9513defe598f7b3fafebe2098fd15e45e9e1f7cfda7ef34e7c48530b8bdd,5a4d08bd-9a79-4697-9870-8ff7ca3e7c71,CERV BRAHMA DUPLO MALTE TRIGO SLEEK LT 350ml,CERV BRAHMA DUPLO MALTE TRIGO SLEEK LT 350ml,Cerveja Brahma Duplo Malte Trigo Sleek Latão 350 Mls,cerveja brahma duplo malte trigo sleek latao 350 mls,cerveja,"O produto é uma cerveja. 'CERV' foi expandido para 'Cerveja', 'TRIGO SLEEK LT' para 'Trigo Sleek Latão'. A categoria 'cerveja' é a mais adequada.",cerveja,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
3b686e66e39b941fdcfe723250d499619f9d850dcd50f47a28ebfd685640fa5a,5a4d08bd-9a79-4697-9870-8ff7ca3e7c71,CERVEJA EISENBAHN 355ML LN PILSEN,CERVEJA EISENBAHN 355ML LN PILSEN,Cerveja Eisenbahn Lata 355 Mls Pilsen,cerveja eisenbahn lata 355 mls pilsen,cerveja,"O produto é uma cerveja. 'CERVEJA' foi mantido como está, 'LN PILSEN' foi expandido para 'Lata Pilsen'. A categoria 'cerveja' é a mais adequada.",cerveja,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
16c51fdb66ec74dcbabd076a3b3c6f3b7017d1e4ead232ab3f8bad7875631d94,5a4d08bd-9a79-4697-9870-8ff7ca3e7c71,CERVEJA HEINEKEN 330ML ZERO ALCOOL LAGER PURO MALT,CERVEJA HEINEKEN 330ML ZERO ALCOOL LAGER PURO MALT,Cerveja Heineken 330 Mls Zero Alcool Lager Puro Malte,cerveja heineken 330 mls zero alcool lager puro malte,cerveja,"O produto é uma cerveja. 'CERVEJA' foi mantido como está, 'ZERO ALCOOL LAGER PURO MALT' foi expandido. A categoria 'cerveja' é a mais adequada.",cerveja,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
0b8091cdb3c90eb2784d033bf74fd44c1f5cfeb0d5b65a4e0b6b54ee3c23e522,5a4d08bd-9a79-4697-9870-8ff7ca3e7c71,CERV BADEN BADEN GF 600ML IPA,CERV BADEN BADEN GF 600ML IPA,Cerveja Baden Baden Gf 600 Mls Ipa,cerveja baden baden gf 600 mls ipa,cerveja,"O produto é uma cerveja. 'CERV' foi expandido para 'Cerveja', e 'GF IPA' foi mantido como está. A categoria 'cerveja' é a mais adequada.",cerveja,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
94f044944b491d02de37ec19742ee32651e615b30cd4aad61dfcb849c517b176,5a4d08bd-9a79-4697-9870-8ff7ca3e7c71,CERV LAGER STELLA ARTOIS LATA 473ML,CERV LAGER STELLA ARTOIS LATA 473ML,Cerveja Lager Stella Artois Lata 473 Mls,cerveja lager stella artois lata 473 mls,cerveja,"O produto é uma cerveja. 'CERV' foi expandido para 'Cerveja', e 'LATA IPA' foi expandido para 'Lata'. A categoria 'cerveja' é a mais adequada.",cerveja,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
f5e0abe8f0eb5f5e1d63dcc7777b198771ad76a571b174e49a5080ec6e2e1f42,b5e56baf-69d5-4246-8c9d-105534b9133c,SAB LIQ ANTIBAC PROTEX ERVA DOC RF 200ML,SAB LIQ ANTIBAC PROTEX ERVA DOC RF 200ML,Sabão Líquido Antibacteriano Protex Erva Doce Refeição 200 Mililitros,sabao liquido antibacteriano protex erva doce refeicao 200 mililitros,produtos de higiene pessoal,"'LIQ' foi expandido para 'Líquido', 'ANTIBAC' para 'Antibacteriano', 'PROTEX' para 'Proteção', 'ERVA DOC' para 'Erva Doce' e 'RF' para 'Refeição'. A categoria 'produtos de higiene pessoal' é a mais adequada.",sabonete,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
2f01b7d0d747fb107ab7de6c8833d8cbc66fabb46e22d85ff7b4f47a2d932f46,b5e56baf-69d5-4246-8c9d-105534b9133c,LAVA LOUCA LIQ YPE CLEAR CARE 500ml,LAVA LOUCA LIQ YPE CLEAR CARE 500ml,Lava Louça Líquida Ype Clear Care 500 Mililitros,lava louca liquida ype clear care 500 mililitros,lava louça,"'LIQ' foi expandido para 'Líquido', e o nome da marca é mantido. A categoria 'lava louça' é a mais adequada.",detergente,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
00abfe71cbafa4092b115e3bff679a9a2d652d4bcea029503164db86c45682dd,b5e56baf-69d5-4246-8c9d-105534b9133c,FEIJAO CARIOCA T1 BROTO LEGAL 1KG,FEIJAO CARIOCA T1 BROTO LEGAL 1KG,Feijão Carioca Tipo 1 Broto Legal 1 Quilograma,feijao carioca tipo 1 broto legal 1 quilograma,grãos,"'CARIOCA' foi mantido como é uma marca registrada, 'T1' foi expandido para 'Tipo 1', e o termo 'BRUTO LEGAL' foi explicado. A categoria 'grãos' é a mais adequada.",feijao,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
e86afdd44e24410aea1aebe9a230f0f83bf2b7942284224559abab7a0c039a9c,b5e56baf-69d5-4246-8c9d-105534b9133c,INSET SBP AERO 360ML SUAVE ANTI AEDES AEGYPTI,INSET SBP AERO 360ML SUAVE ANTI AEDES AEGYPTI,Inseticida SBP Aero 360 Mililitros Suave Anti AeDES Aegypti,inseticida sbp aero 360 mililitros suave anti aedes aegypti,inseticidas e repelentes,"'INSET' foi expandido para 'Inseticida', 'SBP AERO' manteve a marca, 'SUAVE ANTI AEDES AEGYPTI' foi explicado. A categoria 'inseticidas e repelentes' é a mais adequada.",inseticida,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
2297eda9816c5b2ecc769acb6c9591101a15f9b1492d55a78c3ab35b5a81afcb,b5e56baf-69d5-4246-8c9d-105534b9133c,UVA BRAVIS PRETA S/SEMENTE BDJ 500G,UVA BRAVIS PRETA S/SEMENTE BDJ 500G,Uva Bravissima Preta Sem Sementes BJD 500 Gramas,uva bravissima preta sem sementes bjd 500 gramas,frutas,"'BRAVIS' foi mantido como uma marca registrada, 'S/SEMENTE' foi explicado e 'BDJ' manteve o nome da empresa. A categoria 'frutas' é a mais adequada.",uva,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
fb02c847726973e9dc5bfbc7fc2e17f6ff28e2d28190df72c4ad34932071593c,b5e56baf-69d5-4246-8c9d-105534b9133c,FAROFA PRONTA YOKI MAND PC 1KG TRADICIONAL,FAROFA PRONTA YOKI MAND PC 1KG TRADICIONAL,Farofa Pronta Yoki Mandioca Tradicional 1 Quilograma,farofa pronta yoki mandioca tradicional 1 quilograma,farofas,"'FAROFA PRONTA' foi explicado, 'YOKI' mantém o nome da marca, 'MAND PC' foi expandido para 'Mandioca', e 'TRADICIONAL' manteve-se. A categoria 'farofas' é a mais adequada.",farofa pronta,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
0a2d30d319efd7dc664dc43ff482cc859c0fd5673a9ede4b19e371b35e6d3d61,b5e56baf-69d5-4246-8c9d-105534b9133c,ERVA MATE MAZUTTI 1KG MOIDA GROSSA NATIVA A VACUO,ERVA MATE MAZUTTI 1KG MOIDA GROSSA NATIVA A VACUO,Erva Mate Mazutti 1 Quilograma Moída Grossa Nativa em Vacuozinho,erva mate mazutti 1 quilograma moida grossa nativa em vacuozinho,ervas aromáticas,"'ERVA MATE' foi mantido como marca registrada, 'MAZUTTI' foi mantido. A descrição foi ampliada para incluir a informação de moagem e embalagem. A categoria 'ervas aromáticas' é a mais adequada.",erva mate,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
50f2feeccb796d705abae4a5ee190a2dbb7ecd2f82532ca25a520d244d83a1c6,b5e56baf-69d5-4246-8c9d-105534b9133c,CANJICA CALDO BOM BRANCA        PCT 400G,CANJICA CALDO BOM BRANCA        PCT 400G,Canjica Caldo Bom Branca 400 Gramas,canjica caldo bom branca 400 gramas,alimentos em conserva,"'CANJICA' manteve-se como uma marca registrada, 'CALDO BOM BRANCA' foi explicado e 'PCT' para '400 Gramas'. A categoria 'alimentos em conserva' é a mais adequada.",canjica,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
229de1c4962007dc73eec6e07278cb76c7bd929b2e26a17462f5ede85940d514,b5e56baf-69d5-4246-8c9d-105534b9133c,GOMA PRON TAPIOCA KISABOR 500G HIDR,GOMA PRON TAPIOCA KISABOR 500G HIDR,Goma Pron Tapioca Kisabor 500 Gramas Hidratada,goma pron tapioca kisabor 500 gramas hidratada,massas e derivados,"'GOMA PRON TAPIOCA' foi explicado, 'KISABOR' mantém o nome da marca, 'HIDR' para 'Hidratada'. A categoria 'massas e derivados' é a mais adequada.",tapioca,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
88fff26ef9b6bfc6b7472c38453cd028551fa21f085914451cff0c01c6c21505,b5e56baf-69d5-4246-8c9d-105534b9133c,"AMAC ROUPA CONC DOWNY 1,5L-FR BRISA VERAO","AMAC ROUPA CONC DOWNY 1,5L-FR BRISA VERAO","Amaciante Roupas Concentrado Downy 1,5 Litros - Fragrância Brisa Verão","amaciante roupas concentrado downy 1,5 litros - fragrancia brisa verao",amacantes de roupa,'AMAC ROUPA CONC' foi explicado e 'DOWNY' mantém a marca. A descrição da fragrância manteve-se. A categoria 'amacantes de roupa' é a mais adequada.,amaciante,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
32aaf21ff6a0feba12393318796d670839d3d88171dc57be515664a2383ab3a9,e009e377-e2ab-415f-ad33-7a04b5fb6aea,AMAC.ROUP.CONC.COMFORT 1L PURO CUIDADO,AMAC.ROUP.CONC.COMFORT 1L PURO CUIDADO,Amaciante de Roupas Concentrado Comfort 1 Litro Puro Cuidado,amaciante de roupas concentrado comfort 1 litro puro cuidado,amaciante,"O produto é um amaciante para roupas, e 'CONC' foi expandido para 'Concentrado'. A categoria 'amaciante' é a mais adequada.",amaciante,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
206f87cab7378d864c0bac8964f4dfc34e56b8798493f26c6e57e4ce3a49ad9a,e009e377-e2ab-415f-ad33-7a04b5fb6aea,BEB A BASE SOJA ADES UVA 1L,BEB A BASE SOJA ADES UVA 1L,Bebida de Base Soja Ades Uva 1 Litro,bebida de base soja ades uva 1 litro,bebida vegetal,O produto é uma bebida à base de soja. 'A BASE' foi expandido para 'de Base'. A categoria 'bebida vegetal' é a mais adequada.,bebida de soja,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
0802eaa2daf9d8101977104cd00a24220822ce3337c58ffaab80f6d9cb800331,e009e377-e2ab-415f-ad33-7a04b5fb6aea,CAFE NESCAFE SOLUVEL SC 50G TRADICAO FORTE,CAFE NESCAFE SOLUVEL SC 50G TRADICAO FORTE,Café Nescafé Solúvel Sabor Café Tradição Forte 50 Gramas,cafe nescafe soluvel sabor cafe tradicao forte 50 gramas,cafe solúvel,O produto é um café solúvel. 'Soluvel SC' foi expandido para 'Solúvel Sabor Café'. A categoria 'café solúvel' é a mais adequada.,cafe,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
5cfb548a9593e06146aa94c455616245e5d2f7c934d7c77490851e0d663766fa,e009e377-e2ab-415f-ad33-7a04b5fb6aea,"CAFE PILAO 500G VACUO TORR/MOIDO, EXPRES","CAFE PILAO 500G VACUO TORR/MOIDO, EXPRES","Café Pilão Torrado e Moído, Expresso 500 Gramas em Embalagem Vacuum Pack","cafe pilao torrado e moido, expresso 500 gramas em embalagem vacuum pack",café grãos,"O produto é café torrado e moído, expresso. 'VACUO' foi expandido para 'Vacuum Pack'. A categoria 'café grãos' é a mais adequada.",cafe,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
f04b2658e80dcb20c42c819d20679b5e5607a700ba3e6805faa309590b3f7488,e009e377-e2ab-415f-ad33-7a04b5fb6aea,CAFE PO 3 CORACOES VAC PC 250G EXT FORT,CAFE PO 3 CORACOES VAC PC 250G EXT FORT,Café Pò 3 Corações Extra Forte Caixa Vacuum Pack 250 Gramas,cafe po 3 coracoes extra forte caixa vacuum pack 250 gramas,café pós,O produto é café em pó. 'PO' foi expandido para 'Pò'. A categoria 'café pós' é a mais adequada.,cafe,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
0a7ca36deb6263c18cb1ee8af95b09770ab484496bbc3af831521fab9214cdb0,e009e377-e2ab-415f-ad33-7a04b5fb6aea,CAPS NESCAFE DOLCE GUSTO 100G AU LAIT DESNA C/10,CAPS NESCAFE DOLCE GUSTO 100G AU LAIT DESNA C/10,Capsulas Nescafé Dolce Gusto Au Lait Desnatadas com 10 Corações 100 Gramas,capsulas nescafe dolce gusto au lait desnatadas com 10 coracoes 100 gramas,café prensado em cápsulas,O produto são cápsulas de café Dolce Gusto. 'CAPS NESCAFE DOLCE GUSTO' foi expandido. A categoria 'café prensado em cápsulas' é a mais adequada.,cafe,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
69ffdc5253688df5c2d251385e469c17923fede8bd8a659ddd66b558d0a01bd3,e009e377-e2ab-415f-ad33-7a04b5fb6aea,BEB LACTEA YOPRO 250ML C/15G PROTEI MORANGO Z/LAC,BEB LACTEA YOPRO 250ML C/15G PROTEI MORANGO Z/LAC,Yopro de Leite Lactea com 15 Gramas de Proteínas de Morango 250 Mililitros,yopro de leite lactea com 15 gramas de proteinas de morango 250 mililitros,yogurte líquido,O produto é um yopro (yogurte probiótico) com morango. 'BEB LACTEA YOPRO' foi expandido. A categoria 'yogurte líquido' é a mais adequada.,bebida lactea,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
928ca99c16810979c62ffde3f2080f05a77d0e157fe46bc09e18a58b3eb09eab,e009e377-e2ab-415f-ad33-7a04b5fb6aea,BEB LACT FERM BATAVO MOR COCO 540G,BEB LACT FERM BATAVO MOR COCO 540G,Yopro de Leite Fermentado Batavão Morango Coco 540 Gramas,yopro de leite fermentado batavao morango coco 540 gramas,yogurte fermentado,O produto é um yopro de leite fermentado com morango e coco. 'LACT FERM BATAVO' foi expandido. A categoria 'yogurte fermentado' é a mais adequada.,iogurte,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
1da0f2e3b774b3f9d696e73b3c84bd6846cd589818c5a3eb6c29d926eca69b2c,e009e377-e2ab-415f-ad33-7a04b5fb6aea,VIN CHIL OLAS D-SUR 750ML- ROSE CABERNET SAUVIG,VIN CHIL OLAS D-SUR 750ML- ROSE CABERNET SAUVIG,Vinho Tinto Chileno Olas d'Sur Rose Cabernet Sauvignon 750 Mililitros,vinho tinto chileno olas d'sur rose cabernet sauvignon 750 mililitros,vinho tinto,"O produto é um vinho tinto chileno, e 'CHIL' foi expandido para 'Chileno'. A categoria 'vinho tinto' é a mais adequada.",vinho importado,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
5578b2a53c31487a6fb4331f8ce9c639de79a46f020d68225de33a57f33e5144,e009e377-e2ab-415f-ad33-7a04b5fb6aea,VINHO ARG CRUZ DEL SUR MER MALBEC TTO 3l,VINHO ARG CRUZ DEL SUR MER MALBEC TTO 3l,Vinho Tinto Argentino Cruz del Sur Malbec Torrado 3 Litros,vinho tinto argentino cruz del sur malbec torrado 3 litros,vinho tinto,"O produto é um vinho tinto argentino, e 'ARG' foi expandido para 'Argentino'. A categoria 'vinho tinto' é a mais adequada.",vinho importado,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
8f330777d2bb2007712b6bd31f8d510f01668782cca6c8caf5b985fa447db436,f778d640-51be-4840-b1bb-852fe186020f,QUEIJO AURORA KG MUSSARELA PECA,QUEIJO AURORA KG MUSSARELA PECA,Queijo Aurora Mussarela Peca (Pç) 1 Quilograma,queijo aurora mussarela peca (pc) 1 quilograma,queijo,"O produto é um queijo de marca Aurora. 'Mussarela' e 'Pç' foram expandidos, mas foram corrigidos para 'Mussarela Peca' com a unidade 'peça' em vez de 'Pç'. A categoria 'queijo' é a mais apropriada.",queijo,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
e5f2c822282714bc17eab77d16a18888ab0cf01203cf3e49873bb96a7d1047f3,f778d640-51be-4840-b1bb-852fe186020f,BIFE CONTRA FILE EMB FAMILIAR CRFO KG,BIFE CONTRA FILE EMB FAMILIAR CRFO KG,Bife Contra Filé Embalagem Familiar C_rf 1 Quilograma,bife contra file embalagem familiar c_rf 1 quilograma,carne,O produto é carne de bife contra-filé em embalagem familiar. 'CRFO' foi expandido para 'C_rf'. A categoria 'carne' é a mais adequada.,carne bovina,qwen2.5,1.0,v1,DRI_L0size250_Nc119_Seed292,10
