run_id,l0_target_size,selection_order_in_l0,original_index,text_sample,true_label_sample,assigned_semantic_cluster_id,selection_reason_code,selection_score_value
DRI_L0size500_Nc135_Seed542,500,495,51051,PIZZA SEARA CALABRESA           CX 460GR,pizza congelada,132,intra_novelty_relevance,0.2904914904958371
DRI_L0size500_Nc135_Seed542,500,496,154528,FILE TILAPIA SWIFT CONG 250G,inativo,133,first_relevance,1.7447472344839925
DRI_L0size500_Nc135_Seed542,500,497,22120,PEIXE MEDALHAO MERLUZA COPACOL 800G CONG,peixe,133,intra_novelty_relevance,0.44106715125614093
DRI_L0size500_Nc135_Seed542,500,498,137958,CARNE MOIDA BOV.BOI BRASIL CONG. PE  1KG,carne bovina,133,intra_novelty_relevance,0.33235426518475447
DRI_L0size500_Nc135_Seed542,500,499,85158,CAMAR COSTA SUL M DESC COZ CONG IQF 70/110 400g,fruto do mar,133,intra_novelty_relevance,0.25258549569008915
DRI_L0size500_Nc135_Seed542,500,500,154593,COLOMBA PASCAL BAUDUCCO GOTAS CHOC 454g,panificacao pascoa,134,first_relevance,1.5157076255721513
DRI_L0size1000_Nc173_Seed1042,1000,1,140614,PIPOCA P MICRO MANTEIGA CINEMA YOKI 100G,pipoca para microondas,0,first_relevance,1.383534833027994
DRI_L0size1000_Nc173_Seed1042,1000,2,73149,PIPOCA MICR VELLY NAT C SAL 90G,pipoca para microondas,0,intra_novelty_relevance,0.20182254976029193
DRI_L0size1000_Nc173_Seed1042,1000,3,134282,TEMP MAGGI TEMPERO SABOR PC 50G MASSAS/MOLHOS,tempero pronto,1,first_relevance,1.4899570557928423
DRI_L0size1000_Nc173_Seed1042,1000,4,106650,SOPAO KITANO CARNE C/MACARRAO E LEG,preparo para sopa,1,intra_novelty_relevance,0.6365234984149308
DRI_L0size1000_Nc173_Seed1042,1000,5,16117,TEMP PRON SAZON 60G MARRON FEIJAO,tempero pronto,1,intra_novelty_relevance,0.5029882076051606
DRI_L0size1000_Nc173_Seed1042,1000,6,111385,SOPA VONO MAND CEB SALSA MENOS SODIO 17G,preparo para sopa,1,intra_novelty_relevance,0.4393874690174894
DRI_L0size1000_Nc173_Seed1042,1000,7,143634,TEMP COMPLETO MAGGI MEU SEGREDO CX 49G,tempero pronto,1,intra_novelty_relevance,0.30231158149934784
DRI_L0size1000_Nc173_Seed1042,1000,8,104635,TEMP SABOR AMI COMP S/PIMENTA 300G,tempero pronto,1,intra_novelty_relevance,0.2386329409572281
DRI_L0size1000_Nc173_Seed1042,1000,9,61621,POLVILHO AZEDO YOKI PCT 500G,polvilho,2,first_relevance,1.4900732628691193
DRI_L0size1000_Nc173_Seed1042,1000,10,146814,LEITE L VIDA UHT SEMI DESN GLORIA 1L,leite,3,first_relevance,1.988657908905386
DRI_L0size1000_Nc173_Seed1042,1000,11,69203,LEITE LVIDA ITAMBE VIT ZERO 1L-TP S-DESNAT CALCIO,leite,3,intra_novelty_relevance,0.3473073111858157
DRI_L0size1000_Nc173_Seed1042,1000,12,56211,LEITE LV PARMALAT 1L PET DESNATADO,leite,3,intra_novelty_relevance,0.26479820538139837
DRI_L0size1000_Nc173_Seed1042,1000,13,133054,LEITE L V PIRACANJUBA 1L Z/LAC SEMIDESN,leite,3,intra_novelty_relevance,0.21067304366226824
DRI_L0size1000_Nc173_Seed1042,1000,14,1370,LEITE LIQ ITALAC INTEG ZERO LACTOSE 1L,leite,3,intra_novelty_relevance,0.17403913518668152
DRI_L0size1000_Nc173_Seed1042,1000,15,169378,COPO DESC COPOBRAS AGUA TRAN 200ML C/100,copo descartavel,4,first_relevance,1.351703387690126
DRI_L0size1000_Nc173_Seed1042,1000,16,155534,CJ COPO NADIR  OCA LD C/6 300ML,copo,4,intra_novelty_relevance,0.4363803944858858
DRI_L0size1000_Nc173_Seed1042,1000,17,145594,CONTRA FILE BOV BEST BEEF C/OSSO(PECA)KG,carne bovina,5,first_relevance,1.7499011848350041
DRI_L0size1000_Nc173_Seed1042,1000,18,62075,CARNE BOV BIFE COXAO MOLE MF BDJ KG,carne bovina,5,intra_novelty_relevance,0.36958894275588206
DRI_L0size1000_Nc173_Seed1042,1000,19,27793,PATINHO FORA DO VACUO BOV RESF KG,carne bovina,5,intra_novelty_relevance,0.29886683665056313
DRI_L0size1000_Nc173_Seed1042,1000,20,26475,ALCATRA MIOLO BOV TOP QUALITY ANGUS   KG,carne bovina,5,intra_novelty_relevance,0.23119795013532693
DRI_L0size1000_Nc173_Seed1042,1000,21,89880,FIGADO BOV FRIBOI RESERVA PORC CONG KG,carne bovina,5,intra_novelty_relevance,0.19173930896787209
DRI_L0size1000_Nc173_Seed1042,1000,22,50301,BISC.BAUDUCCO 80G CHOCO BISCUIT AO LEITE,biscoito,6,first_relevance,1.4495565129696586
DRI_L0size1000_Nc173_Seed1042,1000,23,138086,LEITE L V NINHO Z/LAC INTEGRAL 1LT,leite,6,intra_novelty_relevance,0.1612240850668745
DRI_L0size1000_Nc173_Seed1042,1000,24,115578,BISC PIRAQUE RECH MALTADO D LEITE 85G,biscoito,6,intra_novelty_relevance,0.13909335587380742
DRI_L0size1000_Nc173_Seed1042,1000,25,46946,BISC ROSQUINHA MARILAN PC 300G LEITE,biscoito,6,intra_novelty_relevance,0.12482507580946135
DRI_L0size1000_Nc173_Seed1042,1000,26,23424,PUDIM ITAMBE C/2 200G LEITE CONDENSADO,outro doce,6,intra_novelty_relevance,0.119271449266033
DRI_L0size1000_Nc173_Seed1042,1000,27,105811,BISCOITO ROSQ LEITE MABEL 350G,biscoito,6,intra_novelty_relevance,0.11617763491047986
DRI_L0size1000_Nc173_Seed1042,1000,28,35376,LEITE CONDENS.MOCA 405G LT SEMI DESNATADO,leite condensado,6,intra_novelty_relevance,0.08620202729395333
DRI_L0size1000_Nc173_Seed1042,1000,29,55823,LEITE COND TIROL ZERO LACTOSE   TP 395GR,leite condensado,6,intra_novelty_relevance,0.08481200760323607
DRI_L0size1000_Nc173_Seed1042,1000,30,42163,CEREAL BARRA NUTRY BANANA/CHOC 60G,barra alimentar,7,first_relevance,1.6744507247859381
DRI_L0size1000_Nc173_Seed1042,1000,31,11773,BARRA NUTS BAR 25G CAST/COCO/NIBES CACAU,barra alimentar,7,intra_novelty_relevance,0.4266251876378617
DRI_L0size1000_Nc173_Seed1042,1000,32,14659,BARRA CER.RITTER BAN/AVEIA/MEL  PE  75GR,barra alimentar,7,intra_novelty_relevance,0.34599512465785554
DRI_L0size1000_Nc173_Seed1042,1000,33,52791,BISC CREAM CRACKER MARILAN AGUA/SAL 350G,biscoito,8,first_relevance,1.2944526326031849
DRI_L0size1000_Nc173_Seed1042,1000,34,146969,BISC.WAFER BONO 110G RECH.MOR. PCT,biscoito,8,intra_novelty_relevance,0.3351630457337774
DRI_L0size1000_Nc173_Seed1042,1000,35,36136,"BISC COOKIES PIRAQUE 80G, CHOCOLATE",biscoito,8,intra_novelty_relevance,0.19605947586726258
DRI_L0size1000_Nc173_Seed1042,1000,36,157806,BISC SALG INTEG CLUB SOCIAL 288G-PC C/12UN TRAD,biscoito,8,intra_novelty_relevance,0.1874020285109161
DRI_L0size1000_Nc173_Seed1042,1000,37,52988,BISC.VITARELLA 400G MAIZENA BAUNILHA,biscoito,8,intra_novelty_relevance,0.15030478554495957
DRI_L0size1000_Nc173_Seed1042,1000,38,164194,BISC BAUDUCCO COOKIE INT CACAU/AVEL 140G,biscoito,8,intra_novelty_relevance,0.14156677844436316
DRI_L0size1000_Nc173_Seed1042,1000,39,150252,"BISC RICHESTER AMORI WAF 100g, MORANGO",biscoito,8,intra_novelty_relevance,0.13635887656070386
DRI_L0size1000_Nc173_Seed1042,1000,40,171500,BISC.NESTLE 126G NESFIT GERGELIM,biscoito,8,intra_novelty_relevance,0.10778809662189742
DRI_L0size1000_Nc173_Seed1042,1000,41,5194,BISC RECH NEST 90G NEGRESCO LIMAO SICILIANO,biscoito,8,intra_novelty_relevance,0.0800837645958269
DRI_L0size1000_Nc173_Seed1042,1000,42,51783,BISC DOCE AYMORE CEREAL MIX 200G-PC BANANA/CANELA,biscoito,8,intra_novelty_relevance,0.07337012136800143
DRI_L0size1000_Nc173_Seed1042,1000,43,23357,"BISC PIT STOP 162G, INTEGRAL",biscoito,8,intra_novelty_relevance,0.07154402841253979
DRI_L0size1000_Nc173_Seed1042,1000,44,155870,BISC POLVILHO VOVO CLARA ARGOLA QJO 130G,biscoito,8,intra_novelty_relevance,0.0700482498240226
DRI_L0size1000_Nc173_Seed1042,1000,45,80966,BISC ISABELA TORTINHAS PC 160G CHOCOLATE,biscoito,8,intra_novelty_relevance,0.06284600053005601
DRI_L0size1000_Nc173_Seed1042,1000,46,93141,BISC RECHEAD OREO 144G  ORIGINAL,biscoito,8,intra_novelty_relevance,0.056894002530786754
DRI_L0size1000_Nc173_Seed1042,1000,47,119663,BISC WAFER TRIUNFO CHOCO AVELA 115G,biscoito,8,intra_novelty_relevance,0.055564255631691956
DRI_L0size1000_Nc173_Seed1042,1000,48,25505,BISC PASSATEMPO 170G MAISENA,biscoito,8,intra_novelty_relevance,0.05163241860746609
DRI_L0size1000_Nc173_Seed1042,1000,49,5573,"BISC FORTALEZA AMANT 330g, MANTEIGA",biscoito,8,intra_novelty_relevance,0.05087256994675912
DRI_L0size1000_Nc173_Seed1042,1000,50,72696,BISC CEREALE BAUDUCCO 141G MACA e UVA P,biscoito,8,intra_novelty_relevance,0.04691709952713831
DRI_L0size1000_Nc173_Seed1042,1000,51,71887,BISC ROSQ INT JASMINE 120G AVEIA/MEL,biscoito,8,intra_novelty_relevance,0.04630123187699109
DRI_L0size1000_Nc173_Seed1042,1000,52,156714,BISC COOKIE BAUN TODDY 60G,biscoito,8,intra_novelty_relevance,0.045821878960332796
DRI_L0size1000_Nc173_Seed1042,1000,53,61966,BISC PARATI ROSCA PC 300G BRIGADEIRO,biscoito,8,intra_novelty_relevance,0.0419630890991471
DRI_L0size1000_Nc173_Seed1042,1000,54,121683,MINI BISC ARROZ CAMIL CHIA LINHACA  150G,biscoito,8,intra_novelty_relevance,0.04020294905289114
DRI_L0size1000_Nc173_Seed1042,1000,55,107436,BISC CREAM CRACK ADRIA FOLHATA 170G,biscoito,8,intra_novelty_relevance,0.03831109577578583
DRI_L0size1000_Nc173_Seed1042,1000,56,103348,BISC VITARELLA DELICITA SALG QUEIJO 138g,biscoito,8,intra_novelty_relevance,0.0379817107052039
DRI_L0size1000_Nc173_Seed1042,1000,57,158191,"BISC BELVITA 75G C/3, CACAU/CEREAIS",biscoito,8,intra_novelty_relevance,0.03796148716324121
DRI_L0size1000_Nc173_Seed1042,1000,58,109742,BISC CAPRICCHE MARIA MAMMAMIA 350G,biscoito,8,intra_novelty_relevance,0.03645812762765507
DRI_L0size1000_Nc173_Seed1042,1000,59,107543,BISC WAFFER TRELOSO MEGA CHOCOL 80G,biscoito,8,intra_novelty_relevance,0.03400188701740061
DRI_L0size1000_Nc173_Seed1042,1000,60,30330,BISC RECHEAD TRAKINAS 12  TORTINHA LIMAO,biscoito,8,intra_novelty_relevance,0.033620643819215305
DRI_L0size1000_Nc173_Seed1042,1000,61,170049,BISC EQLIBRI PANETINI PRESUNTO DEF 40G,biscoito,8,intra_novelty_relevance,0.02823258397478459
DRI_L0size1000_Nc173_Seed1042,1000,62,141449,"BISC ZABET MOUSSE 145G, BLACK MGO, .",biscoito,8,intra_novelty_relevance,0.027930970337282257
DRI_L0size1000_Nc173_Seed1042,1000,63,59697,BISC TORT MORA MARIL MORANG 375G,biscoito,8,intra_novelty_relevance,0.026565268034588585
DRI_L0size1000_Nc173_Seed1042,1000,64,77971,BISC POLV VITORIA 60G-PC LOW SALT,biscoito,8,intra_novelty_relevance,0.025736638225359466
DRI_L0size1000_Nc173_Seed1042,1000,65,134298,"BISC MABEL ROSQUINHA 350g, BAN/CAN",biscoito,8,intra_novelty_relevance,0.025228821893585784
DRI_L0size1000_Nc173_Seed1042,1000,66,161850,BISC.ZEZE FOLHADO SALGADO       PE  300G,biscoito,8,intra_novelty_relevance,0.02323525412051509
DRI_L0size1000_Nc173_Seed1042,1000,67,113994,BISC RICHESTER ESCURETO MAIS FINO 78g,biscoito,8,intra_novelty_relevance,0.022888921025428038
DRI_L0size1000_Nc173_Seed1042,1000,68,8440,PAO FORMA PULLMAN 450G GRAOS CAST 100 INTEGRAL,padaria e confeitaria industrializado,9,first_relevance,1.3303640509030235
DRI_L0size1000_Nc173_Seed1042,1000,69,146240,PAO DE FORMA DO FORNO WICKBOLD INT 500G,padaria e confeitaria industrializado,9,intra_novelty_relevance,0.17979288320092351
DRI_L0size1000_Nc173_Seed1042,1000,70,153947,PAO ALHO ZINHO 300G-PC BAGUETE TRAD,padaria e confeitaria industrializado,9,intra_novelty_relevance,0.13333836847412844
DRI_L0size1000_Nc173_Seed1042,1000,71,63977,PAO QUEIJO FORNO MINAS COQUETEL PCT 400G,massa de pao de queijo,9,intra_novelty_relevance,0.11539947389272633
DRI_L0size1000_Nc173_Seed1042,1000,72,55333,PAO INT AUSTRALIANO CACA/MEL PANCO 380G,padaria e confeitaria industrializado,9,intra_novelty_relevance,0.09105294544169427
DRI_L0size1000_Nc173_Seed1042,1000,73,130088,PAO HOT DOG BAUDUCCO 200G-PC FERM NATURAL,padaria e confeitaria industrializado,9,intra_novelty_relevance,0.0827920940846026
DRI_L0size1000_Nc173_Seed1042,1000,74,26001,PAO NUTRELLA CAST PARA/QUINOA 350G,padaria e confeitaria industrializado,9,intra_novelty_relevance,0.08095028664899039
DRI_L0size1000_Nc173_Seed1042,1000,75,122724,PAO SEVEN BOYS 450GR LEV SEMI INTEG,padaria e confeitaria industrializado,9,intra_novelty_relevance,0.07232306047393162
DRI_L0size1000_Nc173_Seed1042,1000,76,168844,PAO QJO LANCHE MASSA LEVE 1KG,massa de pao de queijo,9,intra_novelty_relevance,0.060143497390153844
DRI_L0size1000_Nc173_Seed1042,1000,77,166961,IND MINI PAO HAMB SN 180G C/GERGELIM,padaria e confeitaria fresca,9,intra_novelty_relevance,0.05674024438689054
DRI_L0size1000_Nc173_Seed1042,1000,78,147236,PAO ARTESANO PLUS VITA NA CHAPA 500G,padaria e confeitaria industrializado,9,intra_novelty_relevance,0.054431770003661374
DRI_L0size1000_Nc173_Seed1042,1000,79,78946,PAO PITA BREAD SIRIO PEQ        PE 400GR,padaria e confeitaria industrializado,9,intra_novelty_relevance,0.04867337913519028
DRI_L0size1000_Nc173_Seed1042,1000,80,48463,PAO DELICIAS TRIGO SOVADO 500G,padaria e confeitaria industrializado,9,intra_novelty_relevance,0.03844454007249265
DRI_L0size1000_Nc173_Seed1042,1000,81,45456,PAO PARA HAMBURGUER WICKBOLD 320G BRIOCHE,padaria e confeitaria industrializado,9,intra_novelty_relevance,0.03838393005487505
DRI_L0size1000_Nc173_Seed1042,1000,82,33861,PAO QJ F.MINAS 820G CONG TRADICIONAL,massa de pao de queijo,9,intra_novelty_relevance,0.03503610071634507
DRI_L0size1000_Nc173_Seed1042,1000,83,10227,PAO BALDINI BISNAGUINHA LEITE 300G,padaria e confeitaria industrializado,9,intra_novelty_relevance,0.034657328083700145
DRI_L0size1000_Nc173_Seed1042,1000,84,126062,PAO FRANCES S GLUTEN S LACT SCHAR 100G,padaria e confeitaria industrializado,9,intra_novelty_relevance,0.032669165500102564
DRI_L0size1000_Nc173_Seed1042,1000,85,33031,ALIM GATO FRISKIES 85G-SACHE CARNE AO MOLHO,alimento pet,10,first_relevance,1.3651738369411177
DRI_L0size1000_Nc173_Seed1042,1000,86,41642,"RACAO DOG CHOW SCH 100G, AD RP CNE MOLHO",alimento pet,10,intra_novelty_relevance,0.223284790478393
DRI_L0size1000_Nc173_Seed1042,1000,87,114507,MOLHO SALADA LIZA 234ML-PET ROSE,molho para salada,10,intra_novelty_relevance,0.15343310228018764
DRI_L0size1000_Nc173_Seed1042,1000,88,99273,MOLHO BARBECUE BINAS PREDILECTA 200G,molho barbecue,10,intra_novelty_relevance,0.1330181230426043
DRI_L0size1000_Nc173_Seed1042,1000,89,100290,ALIM GATOS WHISKAS ATUM MOLHO LT 290G,alimento pet,10,intra_novelty_relevance,0.10101908921551994
DRI_L0size1000_Nc173_Seed1042,1000,90,130589,"MAC e CHEESE SEARA CONG 300g, CHED/BACON",macarrao,11,first_relevance,1.2214559834155179
DRI_L0size1000_Nc173_Seed1042,1000,91,44921,MORTADELA SADIA FRANGO 400g,mortadela,11,intra_novelty_relevance,0.8190544694238001
DRI_L0size1000_Nc173_Seed1042,1000,92,152908,FETTUCCINI PERDIGAO MEU MENU 350G- PERU BROCOLIS,outro congelado,11,intra_novelty_relevance,0.6358422732406883
DRI_L0size1000_Nc173_Seed1042,1000,93,68417,"PALMITO PUPUNHA T PACO 1,8KG-VD PICADO",palmito,11,intra_novelty_relevance,0.5407092346558027
DRI_L0size1000_Nc173_Seed1042,1000,94,145549,TORTA FORNO MINAS 180G-BJ FGO C/ REQ,outro congelado,11,intra_novelty_relevance,0.3397663814801165
DRI_L0size1000_Nc173_Seed1042,1000,95,38761,STEAK COPACOL DE PEIXE EMP PCT 100G,empanado congelado,11,intra_novelty_relevance,0.2774054332817262
DRI_L0size1000_Nc173_Seed1042,1000,96,132480,COXINHA LAR ASA RESF BDJ 600G,carne de ave,11,intra_novelty_relevance,0.2230872296680967
DRI_L0size1000_Nc173_Seed1042,1000,97,36452,BIG CHICKEN PERDIGAO 1KG-PC QJO,empanado congelado,11,intra_novelty_relevance,0.2081841753967682
DRI_L0size1000_Nc173_Seed1042,1000,98,146623,LINGUICA MISTA CONG EXCELSIOR 800G,linguica,11,intra_novelty_relevance,0.1831002730539328
DRI_L0size1000_Nc173_Seed1042,1000,99,58271,FILE MIGNON SUINO PAMPLONA PESO,carne suina,11,intra_novelty_relevance,0.1732316674398837
DRI_L0size1000_Nc173_Seed1042,1000,100,170188,PRATO PRON MACN CHEESE SADIA 350G CHEDDAR E CALAB,outro congelado,11,intra_novelty_relevance,0.17026845767951188
DRI_L0size1000_Nc173_Seed1042,1000,101,53897,EMPANADO TEKITOS SEARA CX 300G TRADICIONAL,empanado congelado,11,intra_novelty_relevance,0.143004969383762
DRI_L0size1000_Nc173_Seed1042,1000,102,37980,IOG.GREGO VIGOR 540G ULTRACR.NAT. MORANGO,iogurte,12,first_relevance,1.4537497401750512
DRI_L0size1000_Nc173_Seed1042,1000,103,28836,IOG LIQ DANONE 170G-GF MOR,iogurte,12,intra_novelty_relevance,0.4376049523758776
DRI_L0size1000_Nc173_Seed1042,1000,104,152118,IOG DESN MEL ZERO LAC BATAVO 1.150KG,iogurte,12,intra_novelty_relevance,0.240552607267506
DRI_L0size1000_Nc173_Seed1042,1000,105,53612,IOG POLPA NESTLE 510G MORANGO VIT FRUTAS,iogurte,12,intra_novelty_relevance,0.1712003768278882
DRI_L0size1000_Nc173_Seed1042,1000,106,114329,IOG NAT VIGOR VIV 100G 3 GRAOS TRAD,iogurte,12,intra_novelty_relevance,0.12965480435855026
DRI_L0size1000_Nc173_Seed1042,1000,107,23117,IOG ITAMBE 500G-PT PED FRUTA PESSEGO,iogurte,12,intra_novelty_relevance,0.11626775357793147
DRI_L0size1000_Nc173_Seed1042,1000,108,172005,"IOG PAULISTA PARC DESNAT 850G, MIX FRUTA",iogurte,12,intra_novelty_relevance,0.10099481313403494
DRI_L0size1000_Nc173_Seed1042,1000,109,11998,"IOG DESN YOPRO ZERO LACT 160G, ACAI/BAN",iogurte,12,intra_novelty_relevance,0.09079681662033562
DRI_L0size1000_Nc173_Seed1042,1000,110,22902,IOG INF DANONINHO 90G POUCH VIT FRUTAS,iogurte,12,intra_novelty_relevance,0.08133051450776538
DRI_L0size1000_Nc173_Seed1042,1000,111,54274,IOG NESFIT 150G CP S/LAC FRUT VRM/AV/HIB,iogurte,12,intra_novelty_relevance,0.08110646895240571
DRI_L0size1000_Nc173_Seed1042,1000,112,58784,IOG FUNC ACTIVIA ZERO AMEIXA 800G,iogurte,12,intra_novelty_relevance,0.07533280022394812
DRI_L0size1000_Nc173_Seed1042,1000,113,151027,IOG MGO BETANIA 1250G,iogurte,12,intra_novelty_relevance,0.06668185374506233
DRI_L0size1000_Nc173_Seed1042,1000,114,91725,IOG APRECIARE WHEY 250G 24G PROTEIN MOR/BLUEBERRY,iogurte,12,intra_novelty_relevance,0.06132159264302854
DRI_L0size1000_Nc173_Seed1042,1000,115,71632,IOG LACFREE VERDE CAMPO 140G NATURAL,iogurte,12,intra_novelty_relevance,0.05972380414247727
DRI_L0size1000_Nc173_Seed1042,1000,116,155679,"IOG LIQ BATAVO 1,15KG PENSE Z BATIDO",iogurte,12,intra_novelty_relevance,0.058049179095474655
DRI_L0size1000_Nc173_Seed1042,1000,117,89357,IOG LIQ BATAVO BANANA MACA CEREAIS 900G,iogurte,12,intra_novelty_relevance,0.057676944746045886
DRI_L0size1000_Nc173_Seed1042,1000,118,156240,IOG CANTO MINAS NAT INT LAR/CEN/MEL 180G,iogurte,12,intra_novelty_relevance,0.05589055658516579
DRI_L0size1000_Nc173_Seed1042,1000,119,88022,IOG DES AMORA E MARAC ZER LAC CORPUS 170,iogurte,12,intra_novelty_relevance,0.053092848953831054
DRI_L0size1000_Nc173_Seed1042,1000,120,103254,IOG LIQUIDO CHAMYTO GO NEST VITAMINA,iogurte,12,intra_novelty_relevance,0.04896156870523845
DRI_L0size1000_Nc173_Seed1042,1000,121,66638,VIN CHIL OLAS D-SUR 750ML- ROSE CABERNET SAUVIG,vinho importado,13,first_relevance,1.2816704061664395
DRI_L0size1000_Nc173_Seed1042,1000,122,38662,VINAGRE VHO TINTO CASTELO  750ML,vinagre,13,intra_novelty_relevance,0.3158958063613597
DRI_L0size1000_Nc173_Seed1042,1000,123,22012,"ESPUM SALTON SERIES GF 750ML, BRUT BC, .",espumante,13,intra_novelty_relevance,0.29118976116397866
DRI_L0size1000_Nc173_Seed1042,1000,124,136649,VINHO ARG CRUZ DEL SUR MER MALBEC TTO 3l,vinho importado,13,intra_novelty_relevance,0.2578351782697187
DRI_L0size1000_Nc173_Seed1042,1000,125,30461,VH CHI TTO STA RITA 120 PINOT 750M,vinho importado,13,intra_novelty_relevance,0.17962905939687862
DRI_L0size1000_Nc173_Seed1042,1000,126,171807,ESPUMANTE NAC AURORA BCO MOSCATEL 750ml,espumante,13,intra_novelty_relevance,0.16692296963795142
DRI_L0size1000_Nc173_Seed1042,1000,127,158062,VINAG ALCOOL COLORIDO TOSCANO 750ML,vinagre,13,intra_novelty_relevance,0.1359149107806747
DRI_L0size1000_Nc173_Seed1042,1000,128,129813,WHISKY ESC JOHNNIE WALK 750ML RED LABEL,whisky,13,intra_novelty_relevance,0.11396878338386111
DRI_L0size1000_Nc173_Seed1042,1000,129,131019,CERA LIQ INGLEZA ARDOSIA 750ML-FR INC,produto de limpeza de piso,13,intra_novelty_relevance,0.08008019666895466
DRI_L0size1000_Nc173_Seed1042,1000,130,69429,FAROFA PRONTA YOKI MAND PC 500G,farofa pronta,14,first_relevance,1.3397937788864405
DRI_L0size1000_Nc173_Seed1042,1000,131,132637,ERVA MATE MAZUTTI 1KG MOIDA GROSSA NATIVA A VACUO,erva mate,14,intra_novelty_relevance,0.36220254788693085
DRI_L0size1000_Nc173_Seed1042,1000,132,116064,GOMA PRON TAPIOCA KISABOR 500G HIDR,tapioca,14,intra_novelty_relevance,0.28910319748903685
DRI_L0size1000_Nc173_Seed1042,1000,133,172161,MACARRAO JOIA 500G SEMOLA ESPAGUETE,macarrao,14,intra_novelty_relevance,0.24788473207062223
DRI_L0size1000_Nc173_Seed1042,1000,134,88376,FUBA MIMOSO SINHA FINO          PE   1KG,fuba,14,intra_novelty_relevance,0.23614790721154288
DRI_L0size1000_Nc173_Seed1042,1000,135,51513,CANJICA CALDO BOM BRANCA        PCT 400G,canjica,14,intra_novelty_relevance,0.22566303883298705
DRI_L0size1000_Nc173_Seed1042,1000,136,84504,CHOCOTTONE BAUDUCCO 500G MAXI CONF VD/AM,panificacao natal,14,intra_novelty_relevance,0.18134660928688404
DRI_L0size1000_Nc173_Seed1042,1000,137,7488,MAS C OVOS ESPAG N8 500G,macarrao,14,intra_novelty_relevance,0.17202440945884745
DRI_L0size1000_Nc173_Seed1042,1000,138,58038,LENTILHA GRAO PINK 500g,lentilha,14,intra_novelty_relevance,0.14640658269680437
DRI_L0size1000_Nc173_Seed1042,1000,139,108154,CAF VP EF PILAO BEGE 500G,cafe,14,intra_novelty_relevance,0.14021783152291925
DRI_L0size1000_Nc173_Seed1042,1000,140,36,CARNE SECA COXAO DURO FRIBOI 500G,carne bovina,14,intra_novelty_relevance,0.12966001642840846
DRI_L0size1000_Nc173_Seed1042,1000,141,88987,MARG QUALY LIGHT 0 LACTOSE CS 500G,margarina,14,intra_novelty_relevance,0.12906032927779537
DRI_L0size1000_Nc173_Seed1042,1000,142,106272,PARAFUSO STA AMALIA SEM 500g,macarrao,14,intra_novelty_relevance,0.12466144896770598
DRI_L0size1000_Nc173_Seed1042,1000,143,45609,BATATA DOCE ROXA EXPRESS CRFO KG,batata,15,first_relevance,1.4883304801926414
DRI_L0size1000_Nc173_Seed1042,1000,144,150867,COSTELA SUINA SEARA (FAT)RESF (P)     KG,carne suina,16,first_relevance,1.5434342441412765
DRI_L0size1000_Nc173_Seed1042,1000,145,52883,LOMBO SUINO SADIA TEMP CONG KG (10),carne suina,16,intra_novelty_relevance,0.780052478671555
